# Systematic 1-in-1000 sample of the campaign's LLM call log.
# Multiply any aggregate here by 1000 to recover the campaign figure.
#
#   generation calls    13,272,000
#   correction calls     3,540,000
#   total calls         16,812,000
#   list price        $      434,801
#   after batch       $      311,880
#   waived by credit  $      310,942
#   charged in cash   $          938
#
# billing_mode is how the call was sent (batch / sync / local).
# billing_waived is 1 when a promotional or trial allocation covered the charge,
# in which case cost_usd is 0 and cost_usd_notional records what the call would
# otherwise have cost. It is 0 for the cloud calls issued before the three
# allocations were activated, which carry their charge in cost_usd, and for the
# locally served models, which cost nothing in every column.
# vendor names the account the call was billed to.
call_id,timestamp,model,provider,vendor,serving_backend,strategy,phase,repo_id,qualified_name,agent,attempt,prompt_tokens,completion_tokens,total_tokens,latency_ms,billing_mode,billing_waived,unit_price_in_per_mtok,unit_price_out_per_mtok,cost_usd_list,cost_usd_notional,cost_usd,interpreter_tokens,developer_tokens,classifier_tokens,classifier_score
c00005897,2025-06-01T12:10:44Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_393,com.example.p73.Class0296,Black-box,1,2911,1379,4303,2517,sync,1,2.0,8.0,0.018198,0.018198,0.000000,,,,
c00005898,2025-06-07T15:24:36Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_999,com.example.p39.Class1986,Black-box,1,2861,1119,3992,1471,batch,1,2.0,8.0,0.016772,0.008386,0.000000,,,,
c00005899,2025-05-15T04:41:17Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_179,com.example.p19.Class0872,Black-box,1,2848,1357,4218,3117,sync,1,2.0,8.0,0.017902,0.017902,0.000000,,,,
c00005900,2025-05-20T03:22:15Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_327,com.example.p47.Class7246,Black-box,1,3115,1287,4416,2444,batch,1,2.0,8.0,0.017644,0.008822,0.000000,,,,
c00005901,2025-05-13T12:58:20Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_633,com.example.p73.Class2131,Black-box,1,3146,1384,4544,2991,sync,1,2.0,8.0,0.018354,0.018354,0.000000,,,,
c00005902,2025-05-13T11:52:52Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_743,com.example.p63.Class3892,Black-box,1,2804,1236,4053,2143,sync,1,2.0,8.0,0.017494,0.017494,0.000000,,,,
c00005903,2025-05-09T16:32:15Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_035,com.example.p35.Class8569,Black-box,1,2797,1187,3997,2601,batch,1,2.0,8.0,0.016792,0.008396,0.000000,,,,
c00005904,2025-05-17T03:43:52Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_111,com.example.p31.Class1780,Black-box,1,3041,1330,4384,2592,batch,1,2.0,8.0,0.017864,0.008932,0.000000,,,,
c00005905,2025-06-05T04:37:01Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_792,com.example.p32.Class8672,Black-box,1,3267,1170,4451,2224,batch,1,2.0,8.0,0.01698,0.00849,0.000000,,,,
c00005906,2025-05-02T01:02:08Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_850,com.example.p50.Class5603,Black-box,1,2995,1249,4257,2459,sync,1,2.0,8.0,0.017988,0.017988,0.000000,,,,
c00005907,2025-05-13T08:50:48Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_031,com.example.p71.Class6505,Black-box,1,2895,1312,4220,2047,batch,1,2.0,8.0,0.018286,0.009143,0.000000,,,,
c00005908,2025-05-06T13:26:22Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_477,com.example.p37.Class5634,Black-box,1,2786,1298,4097,2716,batch,1,2.0,8.0,0.017666,0.008833,0.000000,,,,
c00005909,2025-05-13T11:28:09Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_077,com.example.p77.Class3237,Black-box,1,2752,1353,4118,2434,batch,1,2.0,8.0,0.018644,0.009322,0.000000,,,,
c00005910,2025-05-18T17:39:33Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_518,com.example.p78.Class8293,Black-box,1,2899,1127,4038,1671,batch,1,2.0,8.0,0.016994,0.008497,0.000000,,,,
c00005911,2025-05-17T06:52:43Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_710,com.example.p70.Class7361,Black-box,1,2845,1168,4026,2314,batch,1,2.0,8.0,0.017494,0.008747,0.000000,,,,
c00005912,2025-05-25T14:49:14Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_588,com.example.p28.Class5417,Black-box,1,3004,1204,4221,2442,batch,1,2.0,8.0,0.017974,0.008987,0.000000,,,,
c00005913,2025-05-21T11:53:45Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_209,com.example.p49.Class5355,Black-box,1,2668,1231,3911,2343,batch,1,2.0,8.0,0.017698,0.008849,0.000000,,,,
c00005914,2025-05-05T19:15:58Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_633,com.example.p73.Class6130,Black-box,1,3043,1382,4438,1986,batch,1,2.0,8.0,0.018938,0.009469,0.000000,,,,
c00005915,2025-05-07T01:38:30Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_173,com.example.p53.Class8781,Black-box,1,3058,1285,4356,1965,batch,1,2.0,8.0,0.017064,0.008532,0.000000,,,,
c00005916,2025-05-22T03:51:45Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_427,com.example.p27.Class2843,Black-box,1,3020,1366,4399,2304,batch,1,2.0,8.0,0.017842,0.008921,0.000000,,,,
c00005917,2025-06-07T20:51:11Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_826,com.example.p26.Class5224,Black-box,1,2664,1393,4069,2834,batch,1,2.0,8.0,0.01889,0.009445,0.000000,,,,
c00005918,2025-05-13T10:21:43Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_565,com.example.p5.Class7044,Black-box,1,2902,1297,4212,2273,sync,1,2.0,8.0,0.017954,0.017954,0.000000,,,,
c00005919,2025-05-13T12:59:36Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_274,com.example.p74.Class0397,Black-box,1,2970,1188,4171,2300,batch,1,2.0,8.0,0.017026,0.008513,0.000000,,,,
c00005920,2025-06-01T22:12:35Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_802,com.example.p2.Class4832,Black-box,1,2869,1206,4088,1637,batch,1,2.0,8.0,0.017136,0.008568,0.000000,,,,
c00005921,2025-05-18T05:21:52Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_113,com.example.p33.Class7813,Black-box,1,2776,1275,4064,2192,batch,1,2.0,8.0,0.018802,0.009401,0.000000,,,,
c00005922,2025-05-15T02:37:01Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_331,com.example.p51.Class3310,Black-box,1,2952,1347,4312,2583,batch,1,2.0,8.0,0.01852,0.00926,0.000000,,,,
c00005923,2025-05-13T15:29:42Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_117,com.example.p37.Class3874,Black-box,1,2903,1199,4115,2462,batch,1,2.0,8.0,0.017676,0.008838,0.000000,,,,
c00005924,2025-05-05T21:42:20Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_131,com.example.p11.Class4103,Black-box,1,2579,1178,3769,2144,sync,1,2.0,8.0,0.01746,0.01746,0.000000,,,,
c00005925,2025-05-01T00:09:46Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_247,com.example.p47.Class3952,Black-box,1,2890,1263,4166,1946,sync,1,2.0,8.0,0.01799,0.01799,0.000000,,,,
c00005926,2025-05-16T09:26:27Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_569,com.example.p49.Class7108,Black-box,1,2805,1332,4150,2671,sync,1,2.0,8.0,0.018442,0.018442,0.000000,,,,
c00005927,2025-06-08T00:15:44Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_879,com.example.p79.Class8079,Black-box,1,2844,1223,4080,1981,batch,1,2.0,8.0,0.017592,0.008796,0.000000,,,,
c00005928,2025-05-03T02:21:37Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_088,com.example.p48.Class5422,Black-box,1,2836,1206,4055,2479,sync,1,2.0,8.0,0.018154,0.018154,0.000000,,,,
c00005929,2025-06-03T09:58:13Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_937,com.example.p57.Class7006,Black-box,1,2924,1302,4239,2097,sync,1,2.0,8.0,0.018296,0.018296,0.000000,,,,
c00005930,2025-05-05T04:12:20Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_648,com.example.p48.Class0374,Black-box,1,2953,1190,4156,1905,batch,1,2.0,8.0,0.016476,0.008238,0.000000,,,,
c00005931,2025-05-07T23:50:40Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_301,com.example.p61.Class2816,Black-box,1,2619,1279,3910,2737,sync,1,2.0,8.0,0.018112,0.018112,0.000000,,,,
c00005932,2025-05-16T05:23:29Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_507,com.example.p67.Class8124,Black-box,1,2740,1282,4034,2672,sync,1,2.0,8.0,0.017462,0.017462,0.000000,,,,
c00005933,2025-05-20T07:00:35Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_984,com.example.p24.Class9759,Black-box,1,2880,1149,4042,1789,batch,1,2.0,8.0,0.017138,0.008569,0.000000,,,,
c00005934,2025-05-09T12:28:14Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_151,com.example.p31.Class6416,Black-box,1,2980,1233,4226,2515,sync,1,2.0,8.0,0.017854,0.017854,0.000000,,,,
c00005935,2025-05-20T01:56:38Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_546,com.example.p66.Class2745,Black-box,1,2889,1163,4065,1891,batch,1,2.0,8.0,0.01681,0.008405,0.000000,,,,
c00005936,2025-05-26T08:26:33Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_110,com.example.p70.Class1772,Black-box,1,3060,1453,4526,2831,sync,1,2.0,8.0,0.01972,0.01972,0.000000,,,,
c00005937,2025-05-13T07:52:24Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_176,com.example.p16.Class8818,Black-box,1,2682,1205,3899,2403,sync,1,2.0,8.0,0.016586,0.016586,0.000000,,,,
c00005938,2025-05-08T02:03:27Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_172,com.example.p52.Class0757,Black-box,1,3104,1188,4306,2420,batch,1,2.0,8.0,0.016516,0.008258,0.000000,,,,
c00005939,2025-05-21T02:00:19Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_634,com.example.p34.Class0152,White-box,1,3154,1104,4271,2458,batch,1,2.0,8.0,0.015302,0.007651,0.000000,,,,
c00005940,2025-05-01T02:38:56Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_580,com.example.p60.Class9295,White-box,1,3114,1105,4232,2367,sync,1,2.0,8.0,0.016588,0.016588,0.000000,,,,
c00005941,2025-05-12T18:36:03Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_462,com.example.p22.Class3394,White-box,1,3102,1302,4418,2222,sync,1,2.0,8.0,0.01837,0.01837,0.000000,,,,
c00005942,2025-05-12T17:31:13Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_554,com.example.p74.Class4871,White-box,1,2942,1220,4175,1865,batch,1,2.0,8.0,0.017204,0.008602,0.000000,,,,
c00005943,2025-05-15T12:31:28Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_195,com.example.p75.Class3123,White-box,1,3260,1275,4549,2479,batch,1,2.0,8.0,0.017688,0.008844,0.000000,,,,
c00005944,2025-05-19T03:57:50Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_706,com.example.p26.Class9309,White-box,1,3060,1285,4358,2293,sync,1,2.0,8.0,0.01821,0.01821,0.000000,,,,
c00005945,2025-05-19T04:42:41Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_660,com.example.p20.Class0575,White-box,1,3097,1399,4510,2917,sync,1,2.0,8.0,0.018852,0.018852,0.000000,,,,
c00005946,2025-05-01T23:35:26Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_320,com.example.p40.Class7128,White-box,1,3320,1241,4575,2845,sync,1,2.0,8.0,0.017842,0.017842,0.000000,,,,
c00005947,2025-05-20T04:18:16Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_546,com.example.p66.Class4736,White-box,1,3138,1390,4542,2715,sync,1,2.0,8.0,0.018698,0.018698,0.000000,,,,
c00005948,2025-05-19T23:44:23Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_780,com.example.p60.Class0490,White-box,1,3089,1256,4359,2955,batch,1,2.0,8.0,0.017636,0.008818,0.000000,,,,
c00005949,2025-05-06T22:27:37Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_008,com.example.p48.Class2132,White-box,1,3203,1194,4411,2618,batch,1,2.0,8.0,0.01684,0.00842,0.000000,,,,
c00005950,2025-05-25T10:26:47Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_025,com.example.p25.Class8405,White-box,1,3322,1190,4526,1970,sync,1,2.0,8.0,0.01698,0.01698,0.000000,,,,
c00005951,2025-05-20T21:14:48Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_216,com.example.p56.Class1463,White-box,1,3169,1443,4626,2072,batch,1,2.0,8.0,0.019476,0.009738,0.000000,,,,
c00005952,2025-05-16T06:31:09Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_440,com.example.p40.Class3052,White-box,1,3223,1218,4455,2328,batch,1,2.0,8.0,0.017878,0.008939,0.000000,,,,
c00005953,2025-05-01T03:13:39Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_402,com.example.p2.Class2436,White-box,1,3268,1199,4481,2257,batch,1,2.0,8.0,0.017104,0.008552,0.000000,,,,
c00005954,2025-05-09T12:05:07Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_128,com.example.p48.Class4055,White-box,1,3469,1366,4850,2544,batch,1,2.0,8.0,0.018604,0.009302,0.000000,,,,
c00005955,2025-06-03T05:10:01Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_205,com.example.p5.Class9288,White-box,1,3127,1271,4412,2396,sync,1,2.0,8.0,0.017864,0.017864,0.000000,,,,
c00005956,2025-05-17T05:05:36Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_437,com.example.p37.Class3002,White-box,1,3026,1419,4458,2073,batch,1,2.0,8.0,0.01974,0.00987,0.000000,,,,
c00005957,2025-05-16T10:53:21Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_095,com.example.p55.Class7535,White-box,1,3094,1173,4281,2288,batch,1,2.0,8.0,0.017016,0.008508,0.000000,,,,
c00005958,2025-04-21T20:25:38Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_979,com.example.p59.Class1668,White-box,1,3138,1177,4329,2698,batch,0,2.0,8.0,0.017232,0.008616,0.008616,,,,
c00005959,2025-05-26T16:29:40Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_511,com.example.p71.Class6188,White-box,1,3222,1234,4470,2134,sync,1,2.0,8.0,0.017668,0.017668,0.000000,,,,
c00005960,2025-05-24T01:09:02Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_530,com.example.p10.Class4482,White-box,1,3299,1283,4596,2135,sync,1,2.0,8.0,0.018082,0.018082,0.000000,,,,
c00005961,2025-05-21T20:01:10Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_085,com.example.p5.Class7368,White-box,1,3312,1234,4560,2671,sync,1,2.0,8.0,0.01765,0.01765,0.000000,,,,
c00005962,2025-05-12T12:29:14Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_765,com.example.p5.Class8241,White-box,1,3313,1447,4774,2107,sync,1,2.0,8.0,0.01944,0.01944,0.000000,,,,
c00005963,2025-05-25T20:22:50Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_013,com.example.p53.Class4219,White-box,1,3357,1246,4617,2228,sync,1,2.0,8.0,0.018558,0.018558,0.000000,,,,
c00005964,2025-05-19T06:19:38Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_417,com.example.p57.Class4672,White-box,1,3350,1354,4718,2543,batch,1,2.0,8.0,0.017572,0.008786,0.000000,,,,
c00005965,2025-05-14T06:02:30Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_412,com.example.p12.Class4592,White-box,1,3168,1216,4398,1965,batch,1,2.0,8.0,0.016936,0.008468,0.000000,,,,
c00005966,2025-05-19T07:08:54Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_930,com.example.p10.Class6893,White-box,1,3094,1353,4461,2295,batch,1,2.0,8.0,0.017782,0.008891,0.000000,,,,
c00005967,2025-06-07T22:55:49Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_575,com.example.p55.Class9201,White-box,1,2961,1229,4203,1970,sync,1,2.0,8.0,0.017914,0.017914,0.000000,,,,
c00005968,2025-05-03T02:45:20Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_133,com.example.p13.Class6131,White-box,1,3268,1303,4585,2153,sync,1,2.0,8.0,0.017506,0.017506,0.000000,,,,
c00005969,2025-05-05T20:48:23Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_646,com.example.p6.Class0336,White-box,1,3545,1215,4775,2589,sync,1,2.0,8.0,0.017432,0.017432,0.000000,,,,
c00005970,2025-06-04T03:28:51Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_282,com.example.p2.Class6525,White-box,1,3313,1190,4517,2497,batch,1,2.0,8.0,0.016944,0.008472,0.000000,,,,
c00005971,2025-05-29T13:39:55Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_595,com.example.p35.Class7533,White-box,1,3087,1306,4407,2244,batch,1,2.0,8.0,0.018368,0.009184,0.000000,,,,
c00005972,2025-05-14T05:15:51Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_400,com.example.p0.Class2412,White-box,1,3357,1275,4646,3082,sync,1,2.0,8.0,0.018284,0.018284,0.000000,,,,
c00005973,2025-06-08T13:43:08Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_971,com.example.p11.Class3547,White-box,1,3110,1165,4289,2026,batch,1,2.0,8.0,0.017374,0.008687,0.000000,,,,
c00005974,2025-05-25T20:05:03Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_270,com.example.p30.Class2321,White-box,1,3395,1243,4652,2072,sync,1,2.0,8.0,0.01754,0.01754,0.000000,,,,
c00005975,2025-05-19T23:14:12Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_057,com.example.p57.Class0915,White-box,1,3317,1254,4585,2281,sync,1,2.0,8.0,0.018092,0.018092,0.000000,,,,
c00005976,2025-05-17T05:49:06Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_541,com.example.p61.Class4665,White-box,1,3162,1130,4305,2014,sync,1,2.0,8.0,0.01678,0.01678,0.000000,,,,
c00005977,2025-06-01T05:20:14Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_705,com.example.p65.Class5285,White-box,1,2843,1336,4192,1925,sync,1,2.0,8.0,0.018612,0.018612,0.000000,,,,
c00005978,2025-06-01T11:14:00Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_899,com.example.p19.Class8393,White-box,1,3214,1325,4553,2358,batch,1,2.0,8.0,0.018252,0.009126,0.000000,,,,
c00005979,2025-05-22T20:06:31Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_167,com.example.p7.Class4687,White-box,1,3074,1310,4397,2240,batch,1,2.0,8.0,0.018168,0.009084,0.000000,,,,
c00005980,2025-04-30T09:25:52Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_362,com.example.p2.Class7796,White-box,1,2981,1093,4086,2208,sync,1,2.0,8.0,0.017012,0.017012,0.000000,,,,
c00005981,2025-05-26T13:02:46Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_529,com.example.p49.Class4473,White-box,1,3043,1152,4208,1666,sync,1,2.0,8.0,0.01705,0.01705,0.000000,,,,
c00005982,2025-05-01T21:56:22Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_342,com.example.p62.Class1484,White-box,1,3155,1212,4381,2610,sync,1,2.0,8.0,0.017722,0.017722,0.000000,,,,
c00005983,2025-05-25T17:37:14Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_148,com.example.p28.Class4373,White-box,1,3352,1266,4632,2458,sync,1,2.0,8.0,0.017788,0.017788,0.000000,,,,
c00005984,2025-05-25T16:38:39Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_169,com.example.p49.Class0707,White-box,1,3008,1299,4320,2513,batch,1,2.0,8.0,0.017352,0.008676,0.000000,,,,
c00005985,2025-04-30T05:20:11Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_765,com.example.p45.Class6242,White-box,1,3276,1215,4505,2411,sync,1,2.0,8.0,0.017406,0.017406,0.000000,,,,
c00005986,2025-05-20T12:14:21Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_362,com.example.p2.Class7801,White-box,1,2931,1436,4380,1800,batch,1,2.0,8.0,0.0193,0.00965,0.000000,,,,
c00005987,2025-05-17T18:07:36Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_679,com.example.p79.Class0875,White-box,1,3136,1101,4250,2277,sync,1,2.0,8.0,0.016414,0.016414,0.000000,,,,
c00005988,2025-05-01T21:29:35Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_483,com.example.p43.Class3740,White-box,1,3346,1135,4495,2505,sync,1,2.0,8.0,0.016634,0.016634,0.000000,,,,
c00005989,2025-04-29T08:06:17Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_159,com.example.p79.Class6544,White-box,1,3367,1215,4596,2434,batch,1,2.0,8.0,0.017206,0.008603,0.000000,,,,
c00005990,2025-05-08T16:23:51Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_616,com.example.p16.Class9861,White-box,1,3339,1411,4764,3078,sync,1,2.0,8.0,0.01821,0.01821,0.000000,,,,
c00005991,2025-04-30T09:44:22Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_758,com.example.p78.Class2136,White-box,1,3062,1233,4308,2332,batch,1,2.0,8.0,0.018064,0.009032,0.000000,,,,
c00005992,2025-05-16T02:13:31Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_437,com.example.p37.Class1007,White-box,1,3419,1241,4675,2363,sync,1,2.0,8.0,0.017138,0.017138,0.000000,,,,
c00005993,2025-05-25T18:47:21Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_765,com.example.p45.Class6250,White-box,1,3123,1221,4358,2022,batch,1,2.0,8.0,0.0176,0.0088,0.000000,,,,
c00005994,2025-05-20T09:35:58Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_834,com.example.p34.Class1349,White-box,1,3344,1264,4622,2285,batch,1,2.0,8.0,0.017224,0.008612,0.000000,,,,
c00005995,2025-05-25T21:31:09Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_107,com.example.p27.Class7726,White-box,1,3178,1303,4495,2502,sync,1,2.0,8.0,0.017506,0.017506,0.000000,,,,
c00005996,2025-05-25T12:44:44Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_300,com.example.p60.Class8804,White-box,1,3292,1172,4478,2514,batch,1,2.0,8.0,0.016916,0.008458,0.000000,,,,
c00005997,2025-05-04T01:48:00Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_518,com.example.p38.Class2288,White-box,1,3026,1292,4331,2338,batch,1,2.0,8.0,0.017684,0.008842,0.000000,,,,
c00005998,2025-05-19T04:58:43Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_006,com.example.p46.Class0096,White-box,1,3287,1364,4665,3038,batch,1,2.0,8.0,0.019114,0.009557,0.000000,,,,
c00005999,2025-06-01T23:41:23Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_649,com.example.p49.Class0395,White-box,1,3123,1304,4441,2156,sync,1,2.0,8.0,0.01729,0.01729,0.000000,,,,
c00006000,2025-06-01T00:46:32Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_866,com.example.p66.Class5861,White-box,1,3155,1274,4443,2456,sync,1,2.0,8.0,0.017396,0.017396,0.000000,,,,
c00006001,2025-05-19T04:02:18Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_353,com.example.p33.Class1650,White-box,1,3140,1199,4353,1889,batch,1,2.0,8.0,0.016448,0.008224,0.000000,,,,
c00006002,2025-06-01T05:32:35Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_299,com.example.p59.Class2799,White-box,1,3353,1436,4803,2484,sync,1,2.0,8.0,0.019068,0.019068,0.000000,,,,
c00006003,2025-05-12T10:27:14Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_315,com.example.p75.Class7052,White-box,1,3234,1176,4424,2076,batch,1,2.0,8.0,0.016624,0.008312,0.000000,,,,
c00006004,2025-05-15T06:15:53Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_382,com.example.p62.Class0119,White-box,1,3236,1086,4335,2463,batch,1,2.0,8.0,0.016088,0.008044,0.000000,,,,
c00006005,2025-05-21T01:58:20Z,gpt-4.1,cloud,azure-openai,provider-api,dynamic,generation,repo_211,com.example.p51.Class3384,White-box,1,3068,1367,4448,2483,sync,1,2.0,8.0,0.018862,0.018862,0.000000,,,,
